,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
40,40,27-02-2020 03:52:24,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,нет,5,Тбилиси,0.27 гр,0.0253,14873,5593,508,227.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
41,41,27-02-2020 03:52:24,Tbilisi,2dbb5960b9,Methadone HQ in city 0.35g,True,нет,4,Тбилиси,0.35 гр,0.0198,11793,4435,403,180.0,,,,,,,,,Methadone HQ in city 0.35g
42,42,27-02-2020 03:52:24,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0334,19655,7392,671,300.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
43,43,27-02-2020 03:52:24,Tbilisi,2dbb5960b9,Methadone HQ in city 0.7g,True,нет,2,Тбилиси,0.7 гр,0.0309,18345,6899,627,280.0,,,,,,,,,Methadone HQ in city 0.7g
44,44,27-02-2020 03:52:24,Tbilisi,3814ba5701,Hybrid Gagarin.(THC 30%) 1g.,True,нет,6,Тбилиси,1 гр,0.0048,2948,1109,101,45.0,,,,,,,,,Hybrid Gagarin.(THC 30%) 1g.
45,45,27-02-2020 03:52:24,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0668,39311,14784,1343,600.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
46,46,27-02-2020 03:52:24,Tbilisi,2dbb5960b9,Methadone HQ in city 1.3g,True,нет,4,Тбилиси,1.3 гр,0.0606,36035,13552,1231,550.0,,,,,,,,,Methadone HQ in city 1.3g
47,47,27-02-2020 03:52:24,Tbilisi,cb721d4bca,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0184,10941,4115,374,167.0,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
48,48,27-02-2020 03:52:24,Tbilisi,cb721d4bca,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,4,Тбилиси,2 гр,0.0178,11755,4412,402,,,,165.0,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
49,49,27-02-2020 03:52:24,Tbilisi,8ddca45a78,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,True,нет,3,Тбилиси,3 гр,0.011000000000000001,7207,2710,246,110.0,,,,,,,,,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%
50,50,27-02-2020 03:52:24,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,5,Тбилиси,3 гр,0.0657,38655,14538,1320,590.0,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
51,51,27-02-2020 03:52:24,Tbilisi,dd631c4acf,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0189,12383,4657,423,189.0,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
52,52,27-02-2020 03:52:24,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0441,26207,9856,895,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
53,53,27-02-2020 03:52:24,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0606,36035,13552,1231,550.0,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
54,54,27-02-2020 03:52:24,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0264,15724,5914,537,240.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
55,55,27-02-2020 03:52:24,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0275,16379,6160,559,250.0,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
56,56,27-02-2020 03:52:24,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0275,16379,6160,559,250.0,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
57,57,27-02-2020 03:52:24,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0275,16379,6160,559,250.0,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
58,58,27-02-2020 03:52:24,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0219,13038,4903,445,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
59,59,27-02-2020 03:52:24,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0275,16379,6160,559,250.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
60,60,27-02-2020 03:52:24,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0219,14348,5396,490,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
61,61,27-02-2020 03:52:24,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0209,13693,5150,468,209.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
62,62,27-02-2020 03:52:24,Tbilisi,851e5b91a0,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0209,13693,5150,468,209.0,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
63,63,27-02-2020 03:52:24,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0275,16379,6160,559,250.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
64,64,27-02-2020 03:52:24,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,18,Тбилиси,5 гр,0.02,13104,4928,448,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
65,65,27-02-2020 03:52:24,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2905,190000,87429,6486,,,,,,,,,,reagent 25i nbome. 5gr
66,66,27-02-2020 03:52:24,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.3005,196553,73920,6713,3000.0,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
67,67,27-02-2020 03:52:24,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,5,Тбилиси,5 гр,0.0956,56280,21166,1922,859.0,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
68,68,27-02-2020 03:52:24,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,10,Тбилиси,5 гр,0.0206,12121,4558,414,185.0,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
69,69,27-02-2020 03:52:24,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0544,32038,12049,1094,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
70,70,27-02-2020 03:53:13,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0543,32038,12049,1094,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
71,71,27-02-2020 03:53:13,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0365,21555,8107,736,329.0,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
72,72,27-02-2020 03:53:13,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,4,Тбилиси,5 гр,0.02,11793,4435,403,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
73,73,27-02-2020 03:53:13,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0989,58966,22176,2014,900.0,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
74,74,27-02-2020 03:53:13,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0769,45862,17248,1566,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
75,75,27-02-2020 03:53:13,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0438,26142,9831,893,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
76,76,27-02-2020 03:53:13,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0388,22931,8624,783,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
77,77,27-02-2020 03:53:13,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0879,52414,19712,1790,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
78,78,27-02-2020 03:53:13,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0399,26142,9831,893,399.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
79,79,27-02-2020 03:53:13,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2445,145777,54824,4979,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
80,80,27-02-2020 03:53:13,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1608,94935,35703,3243,1449.0,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
81,81,27-02-2020 03:53:13,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.040999999999999995,24176,9092,826,369.0,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
82,82,27-02-2020 03:53:13,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0332,19590,7367,669,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
83,83,27-02-2020 03:53:13,Tbilisi,c9a56b2b4a,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0777,45862,17248,1566,700.0,,,,,,,,,20x Extasy Duracell 223mg MDMA.
84,84,27-02-2020 03:53:13,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.0665,39245,14759,1340,599.0,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
85,85,27-02-2020 03:53:13,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0738,45862,17248,1566,700.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
86,86,27-02-2020 03:53:13,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1199,78621,29568,2685,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
87,87,27-02-2020 03:53:13,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1053,65452,24615,2236,999.0,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
88,88,27-02-2020 03:53:13,Tbilisi,30f48d507d,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.1044,62242,23408,2126,950.0,,,,,,,,,Hybrid Skunk! 50 gr
89,89,27-02-2020 03:53:13,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2198,131035,49280,4476,2000.0,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
90,90,27-02-2020 03:53:13,Tbilisi,30f48d507d,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1978,117932,44352,4028,1800.0,,,,,,,,,Hybrid Skunk! 100 gr
91,91,27-02-2020 03:53:13,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2747,163794,61600,5595,2500.0,,,,,,,,,Marihuana [Shishki] [Gali] 100G
92,92,27-02-2020 03:53:13,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5054,301381,113344,10294,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
93,93,27-02-2020 03:53:13,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.8241,491383,184800,16784,7500.0,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
94,94,27-02-2020 03:53:13,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9339,556900,209440,19021,8500.0,,,,,,,,,10000sht marki 25i-nbome. predoplata
95,95,27-02-2020 03:53:13,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.02,13104,4928,448,200.0,,,,,,,,,KURYER..500RUB.+BONUS
96,96,27-02-2020 03:53:13,Tbilisi,8528108b62,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.02,13104,4928,448,200.0,,,,,,,,,Trebuetsja Kur'er
97,97,27-02-2020 03:53:13,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.022000000000000002,13104,4928,448,200.0,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
98,98,27-02-2020 03:53:13,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0275,16379,6160,559,250.0,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
99,99,27-02-2020 03:53:13,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6631,982766,369600,33567,15000.0,,,,,,,,,Vakansija optovogo kur'era na mef
100,100,27-02-2020 03:54:43,Batumi,d30ed85c42,XTC-MDMA 0.5g purity 93%+,,5,нет,Батуми,0.5 гр,0.0088,5176,1947,177,79.0,,,,,,True,,,XTC-MDMA 0.5g purity 93%+
101,101,27-02-2020 03:54:43,Batumi,c72111ac1a,NZT-52 mind storm limited 1г мука,,2,нет,Батуми,1 гр,0.019,12448,4682,425,190.0,,,,,,True,,,NZT-52 mind storm limited 1g muka
102,102,27-02-2020 03:54:43,Batumi,d4df7908c3,"Шишки / weed OG Kush, 5гр",,1,нет,Батуми,5 гр,0.0206,12121,4558,414,185.0,,,,,,True,,,"Shishki / weed OG Kush, 5gr"
103,103,27-02-2020 03:54:43,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,9,Батуми,0.27 гр,0.0252,14873,5593,508,227.0,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
