,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
17,17,27-02-2020 14:43:25,Tbilisi,7ee4f68218,🍃 2гр ГАШИШ 🍃,True,3,нет,Тбилиси,2 гр,0.0116,7217,2710,246,110.0,,,,,,,,,🍃 2gr GAShISh 🍃
18,18,27-02-2020 14:43:25,Tbilisi,7ee4f68218,"3 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,3 гр,0.0115,7165,2689,243,,,,100.0,,,,,,"3 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
19,19,27-02-2020 14:43:25,Tbilisi,7c395c455d,3gr bubble hash thc 25% гашиш вишего качество HQ,True,1,нет,Тбилиси,3 гр,0.023,13778,5174,470,210.0,,,,,,,,,3gr bubble hash thc 25% gashish vishego kachestvo HQ
20,20,27-02-2020 14:43:25,Tbilisi,c9a56b2b4a,3x Extasy Duracell 223mg MDMA,True,4,нет,Тбилиси,3 гр,0.0116,6889,2587,235,105.0,,,,,,,,,3x Extasy Duracell 223mg MDMA
21,21,27-02-2020 14:43:25,Tbilisi,ae784bef73,NEW ! Easy Bud ! 3g,True,3,нет,Тбилиси,3 гр,0.0088,5249,1971,179,80.0,,,,,,,,,NEW ! Easy Bud ! 3g
22,22,27-02-2020 14:43:25,Tbilisi,366326d4d6,!!!NEW!!! 5G Jack Herer !!!NEW!!!,True,1,нет,Тбилиси,5 гр,0.0171,10170,3819,347,155.0,,,,,,,,,!!!NEW!!! 5G Jack Herer !!!NEW!!!
23,23,27-02-2020 14:43:25,Tbilisi,366326d4d6,NEW !!! 5G White Widow !!! NEW,True,1,нет,Тбилиси,5 гр,0.017,10104,3795,345,154.0,,,,,,,,,NEW !!! 5G White Widow !!! NEW
24,24,27-02-2020 14:43:25,Tbilisi,c225d2f67d,гашиш евро 5г,True,1,нет,Тбилиси,5 гр,0.0221,13778,5174,470,210.0,,,,,,,,,gashish evro 5g
25,25,27-02-2020 14:43:25,Tbilisi,7ee4f68218,🍃 5гр ГАШИШ 🍃,True,3,нет,Тбилиси,5 гр,0.0283,17715,6653,604,270.0,,,,,,,,,🍃 5gr GAShISh 🍃
26,26,27-02-2020 14:43:25,Tbilisi,7ee4f68218,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg",True,1,нет,Тбилиси,10 гр,0.0344,21494,8067,730,,,,300.0,,,,,,"10 ecstasy New Pills! 💊""PARTY ROCK""💊 300 mg"
27,27,27-02-2020 14:43:25,Tbilisi,7ee4f68218,10 ecstasy 💊Tekashi69💊 260mg mdma (скидка в биктоин),True,1,нет,Тбилиси,10 гр,0.0344,21494,8067,730,,,,300.0,,,,,,10 ecstasy 💊Tekashi69💊 260mg mdma (skidka v biktoin)
28,28,27-02-2020 14:43:25,Tbilisi,ef3dc4de6c,Extasy GUCCI 10шт. вес таблетки 450mg,True,10,нет,Тбилиси,10 гр,0.0292,17518,6579,598,267.0,,,,,,,,,Extasy GUCCI 10sht. ves tabletki 450mg
29,29,27-02-2020 14:43:25,Tbilisi,8219f5e7b8,"LSD - 250 ug, 10 pieces",True,2,нет,Тбилиси,10 гр,0.0331,19683,7392,671,300.0,,,,,,,,,"LSD - 250 ug, 10 pieces"
30,30,27-02-2020 14:43:25,Tbilisi,e501bd0ada,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road",True,2,нет,Тбилиси,10 гр,0.0252,15746,5914,537,240.0,,,,,,,,,"special mix 10 g - gorila glue, amnezia, laughing buddha, northen light - mukhattskaro, close to road"
31,31,27-02-2020 14:43:25,Tbilisi,c225d2f67d,гашиш евро 10г,True,2,нет,Тбилиси,10 гр,0.042,26244,9856,895,400.0,,,,,,,,,gashish evro 10g
32,32,27-02-2020 14:43:25,Tbilisi,ce6827deee,"марки 25i-nbome 2,5mg (10шт)",True,12,нет,Тбилиси,10 гр,0.0095,6233,2341,213,95.0,,,,,,,,,"marki 25i-nbome 2,5mg (10sht)"
33,33,27-02-2020 14:43:25,Tbilisi,e501bd0ada,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,3,нет,Тбилиси,20 гр,0.0472,29524,11088,1007,450.0,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
34,34,27-02-2020 14:43:25,Tbilisi,c225d2f67d,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0816,50979,19145,1739,777.0,,,,,,,,,Gashish Evro 20gr
35,35,27-02-2020 14:44:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.17 G,True,нет,3,Тбилиси,0.17 гр,0.0166,9841,3696,336,150.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.17 G
36,36,27-02-2020 14:44:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,нет,5,Тбилиси,0.27 гр,0.0251,14893,5593,508,227.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
37,37,27-02-2020 14:44:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0332,19683,7392,671,300.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
38,38,27-02-2020 14:44:02,Tbilisi,3814ba5701,Hybrid Gagarin.(THC 30%) 1g.,True,нет,3,Тбилиси,1 гр,0.0047,2952,1109,101,45.0,,,,,,,,,Hybrid Gagarin.(THC 30%) 1g.
39,39,27-02-2020 14:44:02,Tbilisi,f8a875c191,Метадон - (KRISTAL) - VHQ - 1 G (SALE),True,нет,5,Тбилиси,1 гр,0.0663,39366,14784,1343,600.0,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1 G (SALE)
40,40,27-02-2020 14:44:02,Tbilisi,2dbb5960b9,Methadone HQ in city 1.3g,True,нет,4,Тбилиси,1.3 гр,0.0602,36085,13552,1231,550.0,,,,,,,,,Methadone HQ in city 1.3g
41,41,27-02-2020 14:44:02,Tbilisi,cb721d4bca,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0183,10957,4115,374,167.0,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
42,42,27-02-2020 14:44:02,Tbilisi,cb721d4bca,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,4,Тбилиси,2 гр,0.0177,11822,4437,402,,,,165.0,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
43,43,27-02-2020 14:44:02,Tbilisi,dd631c4acf,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,5,Тбилиси,3 гр,0.0652,38710,14538,1320,590.0,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
44,44,27-02-2020 14:44:02,Tbilisi,dd631c4acf,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0188,12400,4657,423,189.0,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
45,45,27-02-2020 14:44:02,Tbilisi,7c395c455d,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0438,26244,9856,895,400.0,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
46,46,27-02-2020 14:44:02,Tbilisi,4a91350669,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0602,36085,13552,1231,550.0,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
47,47,27-02-2020 14:44:02,Tbilisi,bb1791277e,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0263,15746,5914,537,240.0,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
48,48,27-02-2020 14:44:02,Tbilisi,cb721d4bca,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0274,16402,6160,559,250.0,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
49,49,27-02-2020 14:44:02,Tbilisi,bb1791277e,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0274,16402,6160,559,250.0,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
50,50,27-02-2020 14:44:02,Tbilisi,cb721d4bca,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0274,16402,6160,559,250.0,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
51,51,27-02-2020 14:44:02,Tbilisi,cb721d4bca,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0218,13056,4903,445,199.0,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
52,52,27-02-2020 14:44:02,Tbilisi,bb1791277e,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0274,16402,6160,559,250.0,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
53,53,27-02-2020 14:44:02,Tbilisi,1dfc50c91e,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0218,14369,5396,490,219.0,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
54,54,27-02-2020 14:44:02,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,5 гр,0.0208,13712,5150,468,209.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
55,55,27-02-2020 14:44:02,Tbilisi,851e5b91a0,"NEW! O.G. Kush - (Only Buds, IMPORT) Шишки(всегда подъезд) 5G (BTC sale 10%)",True,нет,4,Тбилиси,5 гр,0.0208,13712,5150,468,209.0,,,,,,,,,"NEW! O.G. Kush - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 5G (BTC sale 10%)"
56,56,27-02-2020 14:44:02,Tbilisi,bb1791277e,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0274,16402,6160,559,250.0,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
57,57,27-02-2020 14:44:02,Tbilisi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),True,нет,18,Тбилиси,5 гр,0.0199,13122,4928,448,200.0,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
58,58,27-02-2020 14:44:02,Tbilisi,16be2c8499,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2881,190000,87429,6486,,,,,,,,,,reagent 25i nbome. 5gr
59,59,27-02-2020 14:44:02,Tbilisi,16be2c8499,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2984,196829,73920,6713,3000.0,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
60,60,27-02-2020 14:44:02,Tbilisi,dd631c4acf,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,5,Тбилиси,5 гр,0.0949,56359,21166,1922,859.0,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
61,61,27-02-2020 14:44:02,Tbilisi,dd631c4acf,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,9,Тбилиси,5 гр,0.0204,12138,4558,414,185.0,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
62,62,27-02-2020 14:44:02,Tbilisi,dd631c4acf,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.054000000000000006,32083,12049,1094,489.0,,,,,,,,,💘✨5g. MDMA ✨💘
63,63,27-02-2020 14:44:02,Tbilisi,dd631c4acf,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0364,21586,8107,736,329.0,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
64,64,27-02-2020 14:44:02,Tbilisi,dd631c4acf,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,4,Тбилиси,5 гр,0.0199,11810,4435,403,180.0,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
65,65,27-02-2020 14:44:02,Tbilisi,7c395c455d,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0985,59049,22176,2014,900.0,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
66,66,27-02-2020 14:44:02,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0766,45927,17248,1566,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
67,67,27-02-2020 14:44:02,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0437,26178,9831,893,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
68,68,27-02-2020 14:44:02,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0387,22963,8624,783,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
69,69,27-02-2020 14:44:02,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0875,52488,19712,1790,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
70,70,27-02-2020 14:44:31,Tbilisi,4a91350669,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.077,45927,17248,1566,700.0,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
71,71,27-02-2020 14:44:31,Tbilisi,bb1791277e,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0439,26178,9831,893,399.0,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
72,72,27-02-2020 14:44:31,Tbilisi,c9a56b2b4a,10x Extasy Duracell 223mg MDMA.,True,1,5,Тбилиси,10 гр,0.0389,22963,8624,783,350.0,,,,,,,,,10x Extasy Duracell 223mg MDMA.
73,73,27-02-2020 14:44:31,Tbilisi,cb721d4bca,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.08800000000000001,52488,19712,1790,800.0,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
74,74,27-02-2020 14:44:31,Tbilisi,851e5b91a0,"Godfather OG - (Only Buds, IMPORT) Шишки(всегда подъезд) 10G (BTC sale 10%) (предзаказ будет сделан очень оперативно)",True,нет,5,Тбилиси,10 гр,0.0399,26178,9831,893,399.0,,,,,,,,,"Godfather OG - (Only Buds, IMPORT) Shishki(vsegda pod'ezd) 10G (BTC sale 10%) (predzakaz budet sdelan ochen' operativno)"
75,75,27-02-2020 14:44:31,Tbilisi,35c7cbba1f,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2446,145982,54824,4979,2225.0,,,,,,,,,Amfetamin [White] [Import] 10G
76,76,27-02-2020 14:44:31,Tbilisi,dd631c4acf,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1609,95068,35703,3243,1449.0,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
77,77,27-02-2020 14:44:31,Tbilisi,dd631c4acf,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.040999999999999995,24210,9092,826,369.0,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
78,78,27-02-2020 14:44:31,Tbilisi,dd631c4acf,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0332,19617,7367,669,299.0,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
79,79,27-02-2020 14:44:31,Tbilisi,c9a56b2b4a,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0777,45927,17248,1566,700.0,,,,,,,,,20x Extasy Duracell 223mg MDMA.
80,80,27-02-2020 14:44:31,Tbilisi,dd631c4acf,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,10,Тбилиси,20 гр,0.0665,39300,14759,1340,599.0,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
81,81,27-02-2020 14:44:31,Tbilisi,64284550d9,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0739,45927,17248,1566,700.0,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
82,82,27-02-2020 14:44:31,Tbilisi,61bec147f3,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.12,78732,29568,2685,1200.0,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
83,83,27-02-2020 14:44:31,Tbilisi,64284550d9,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.1054,65544,24615,2236,999.0,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
84,84,27-02-2020 14:44:31,Tbilisi,30f48d507d,Hybrid Skunk! 50 gr,True,нет,2,Тбилиси,50 гр,0.1045,62329,23408,2126,950.0,,,,,,,,,Hybrid Skunk! 50 gr
85,85,27-02-2020 14:44:31,Tbilisi,ef3dc4de6c,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.2199,131219,49280,4476,2000.0,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
86,86,27-02-2020 14:44:31,Tbilisi,30f48d507d,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1979,118097,44352,4028,1800.0,,,,,,,,,Hybrid Skunk! 100 gr
87,87,27-02-2020 14:44:31,Tbilisi,35c7cbba1f,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2749,164024,61600,5595,2500.0,,,,,,,,,Marihuana [Shishki] [Gali] 100G
88,88,27-02-2020 14:44:31,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5058,301805,113344,10294,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
89,89,27-02-2020 14:44:31,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.8247,492073,184800,16784,7500.0,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
90,90,27-02-2020 14:44:31,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9346,557682,209440,19021,8500.0,,,,,,,,,10000sht marki 25i-nbome. predoplata
91,91,27-02-2020 14:44:31,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.02,13122,4928,448,200.0,,,,,,,,,KURYER..500RUB.+BONUS
92,92,27-02-2020 14:44:31,Tbilisi,8528108b62,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.02,13122,4928,448,200.0,,,,,,,,,Trebuetsja Kur'er
93,93,27-02-2020 14:44:31,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.022000000000000002,13122,4928,448,200.0,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
94,94,27-02-2020 14:44:31,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0275,16402,6160,559,250.0,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
95,95,27-02-2020 14:44:31,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.6643,984146,369600,33567,15000.0,,,,,,,,,Vakansija optovogo kur'era na mef
96,96,27-02-2020 14:46:18,Batumi,d30ed85c42,XTC-MDMA 0.5g purity 93%+,,5,нет,Батуми,0.5 гр,0.0087,5183,1947,177,79.0,,,,,,True,,,XTC-MDMA 0.5g purity 93%+
97,97,27-02-2020 14:46:18,Batumi,d4df7908c3,"Шишки / weed OG Kush, 5гр",,1,нет,Батуми,5 гр,0.0204,12138,4558,414,185.0,,,,,,True,,,"Shishki / weed OG Kush, 5gr"
98,98,27-02-2020 14:46:18,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,8,Батуми,0.27 гр,0.0251,14893,5593,508,227.0,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
99,99,27-02-2020 14:46:18,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0199,13122,4928,448,200.0,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
100,100,27-02-2020 14:46:18,Batumi,30f48d507d,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.1039,62329,23408,2126,950.0,,,,,,True,,,Hybrid Skunk! 50 gr
101,101,27-02-2020 14:46:18,Batumi,30f48d507d,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.19699999999999998,118097,44352,4028,1800.0,,,,,,True,,,Hybrid Skunk! 100 gr
102,102,27-02-2020 14:46:18,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3315,196829,73920,6713,3000.0,,,,,,True,,,SUBOXIN - HQ - 100 G.
103,103,27-02-2020 14:46:18,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,4,Батуми,150 гр,0.2763,164024,61600,5595,2500.0,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
