,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
16,29-02-2020 13:26:46,Tbilisi,0V3X,arinaneb,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road",True,2,нет,Тбилиси,20 гр,0.0473,30146,11115,1008,450,,,,,,,,,"weed gorila glue 20 gram, super duper, popcorn size - mukhattskaro, close to road"
17,29-02-2020 13:26:46,Tbilisi,SM7B,SWEETWEED,Гашиш Евро 20гр,True,1,нет,Тбилиси,20 гр,0.0817,52052,19192,1740,777,,,,,,,,,Gashish Evro 20gr
18,29-02-2020 13:26:46,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.17 G,True,нет,5,Тбилиси,0.17 гр,0.0188,11388,4199,381,170,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.17 G
19,29-02-2020 13:26:46,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),True,нет,5,Тбилиси,0.27 гр,0.0299,18088,6669,605,270,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
20,29-02-2020 13:26:46,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.35 G (SALE),True,нет,5,Тбилиси,0.35 гр,0.0332,20097,7410,672,300,,,,,,,,,Metadon - (KRISTAL) - VHQ - 0.35 G (SALE)
21,29-02-2020 13:26:46,Tbilisi,9VLN,AlienShop,☃️ 0.5g HQ COCAINE ☃️,True,нет,8,Тбилиси,0.5 гр,0.011,6632,2445,222,99,,,,,,,,,☃️ 0.5g HQ COCAINE ☃️
22,29-02-2020 13:26:46,Tbilisi,9VLN,AlienShop,🍃💩1g. New Hush Gorilla Glue Premium💩🍃,True,нет,5,Тбилиси,1 гр,0.0076,4622,1704,155,69,,,,,,,,,🍃💩1g. New Hush Gorilla Glue Premium💩🍃
23,29-02-2020 13:26:46,Tbilisi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 1.5 G (SALE),True,нет,5,Тбилиси,1.5 гр,0.1106,66991,24700,2239,1000,,,,,,,,,Metadon - (KRISTAL) - VHQ - 1.5 G (SALE)
24,29-02-2020 13:26:46,Tbilisi,SF03,CRAZYFROG,2 гр Afghan Mazar-i-Sharif Hash топ товар !!! Оплата BITCOIN -10% Скидка,True,нет,5,Тбилиси,2 гр,0.0183,11187,4125,374,167,,,,,,,,,2 gr Afghan Mazar-i-Sharif Hash top tovar !!! Oplata BITCOIN -10% Skidka
25,29-02-2020 13:26:46,Tbilisi,SF03,CRAZYFROG,"2gr ROYAL AFGHANI HASH FINEST QUALITY гашиш топ качество ,Оплата BITCOIN -10% Скидка",True,нет,3,Тбилиси,2 гр,0.0179,12164,4473,407,,,,165,,,,,,"2gr ROYAL AFGHANI HASH FINEST QUALITY gashish top kachestvo ,Oplata BITCOIN -10% Skidka"
26,29-02-2020 13:26:46,Tbilisi,OX85,amnesia420,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%,True,нет,1,Тбилиси,3 гр,0.011,7369,2717,246,110,,,,,,,,,3g MIX / PURPLE HAZE + BLUE CHEESE + NORTHERN LIGHTS / BTC -10%
27,29-02-2020 13:26:46,Tbilisi,9VLN,AlienShop,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄,True,нет,4,Тбилиси,3 гр,0.0653,39525,14573,1321,590,,,,,,,,,❄☃️❄NEW! 3g. HQ COCAINE❄☃️❄
28,29-02-2020 13:26:46,Tbilisi,9VLN,AlienShop,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃,True,нет,5,Тбилиси,3 гр,0.0188,12661,4668,423,189,,,,,,,,,🍃💩💩3g. New! Gorilla Glue Premium Hush💩💩🍃
29,29-02-2020 13:26:46,Tbilisi,03F3,geoshop,10+1 ecstasy RED MASERATI 300mg md екстази топ !! скидка за бтк 4g,True,нет,8,Тбилиси,4 гр,0.0438,26796,9880,896,400,,,,,,,,,10+1 ecstasy RED MASERATI 300mg md ekstazi top !! skidka za btk 4g
30,29-02-2020 13:26:46,Tbilisi,JVZTQ,partyshop,5 MDMA VHQ Кристаллы высокого качества импорт США purity 95%,True,нет,5,Тбилиси,5 гр,0.0602,36845,13585,1232,550,,,,,,,,,5 MDMA VHQ Kristally vysokogo kachestva import SShA purity 95%
31,29-02-2020 13:26:46,Tbilisi,BB6E,WEEDSH0P,5 gr GORILLA GLUE марихуана BUDS saburtalo!! если платите с бтк скидка 1%,True,нет,8,Тбилиси,5 гр,0.0263,16078,5928,537,240,,,,,,,,,5 gr GORILLA GLUE marihuana BUDS saburtalo!! esli platite s btk skidka 1%
32,29-02-2020 13:26:46,Tbilisi,SF03,CRAZYFROG,5 gr Шишки “OG KUSH VHQ”,True,нет,10,Тбилиси,5 гр,0.0274,16748,6175,560,250,,,,,,,,,5 gr Shishki “OG KUSH VHQ”
33,29-02-2020 13:26:46,Tbilisi,BB6E,WEEDSH0P,5gr Cream Cookies Auto марихуана BUDS saburtalo !! если платите с бтк скидка 10% !!,True,нет,2,Тбилиси,5 гр,0.0274,16748,6175,560,250,,,,,,,,,5gr Cream Cookies Auto marihuana BUDS saburtalo !! esli platite s btk skidka 10% !!
34,29-02-2020 13:26:46,Tbilisi,SF03,CRAZYFROG,"5gr Sour Diesel Haze марихуана шишки , Оплата BITCOIN -10% Скидка.",True,нет,10,Тбилиси,5 гр,0.0274,16748,6175,560,250,,,,,,,,,"5gr Sour Diesel Haze marihuana shishki , Oplata BITCOIN -10% Skidka."
35,29-02-2020 13:27:30,Tbilisi,SF03,CRAZYFROG,"5gr WHITE WIDOW марихуана шишки, Оплата BITCOIN -10% Скидка.",True,нет,2,Тбилиси,5 гр,0.0218,13331,4915,446,199,,,,,,,,,"5gr WHITE WIDOW marihuana shishki, Oplata BITCOIN -10% Skidka."
36,29-02-2020 13:27:30,Tbilisi,BB6E,WEEDSH0P,Amnesia Haze Auto марихуана 5 GR BUDS imported !!,True,нет,4,Тбилиси,5 гр,0.0274,16748,6175,560,250,,,,,,,,,Amnesia Haze Auto marihuana 5 GR BUDS imported !!
37,29-02-2020 13:27:30,Tbilisi,A3SS3,Parrots,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%",True,нет,2,Тбилиси,5 гр,0.0218,14671,5409,490,219,,,,,,,,,"Black Domina, MARIJUANA BUDS 5G, BTC SALE 10%"
38,29-02-2020 13:27:30,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 5 G. (SHISHKI) (SALE),True,нет,5,Тбилиси,5 гр,0.0332,20097,7410,672,300,,,,,,,,,MARIXYANA - 5 G. (SHISHKI) (SALE)
39,29-02-2020 13:27:30,Tbilisi,BB6E,WEEDSH0P,NORTHEN LIGHTS 5 gr марихуана SABURTALO! если платите с бтк скидка 10% !!,True,нет,10,Тбилиси,5 гр,0.0274,16748,6175,560,250,,,,,,,,,NORTHEN LIGHTS 5 gr marihuana SABURTALO! esli platite s btk skidka 10% !!
40,29-02-2020 13:27:30,Tbilisi,TDSHF,THC,Weed from Gali 5g.,True,нет,1,Тбилиси,5 гр,0.0252,16078,5928,537,240,,,,,,,,,Weed from Gali 5g.
41,29-02-2020 13:27:30,Tbilisi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),True,нет,17,Тбилиси,5 гр,0.0199,13398,4940,448,200,,,,,,,,,Metamfetamin ratsemat 5 g. (MQ)
42,29-02-2020 13:27:30,Tbilisi,6UG,Good Enuff,реагент 25i nbome. 5гр,True,нет,2,Тбилиси,5 гр,0.2824,190000,87429,6347,,,,,,,,,,reagent 25i nbome. 5gr
43,29-02-2020 13:27:30,Tbilisi,6UG,Good Enuff,реагент 25i nbome. марочный реагент. 5 грамм. скидка при оплате биткойн 10%,,нет,2,Тбилиси,5 гр,0.2987,200973,74100,6717,3000,,,,True,True,,,,reagent 25i nbome. marochnyj reagent. 5 gramm. skidka pri oplate bitkojn 10%
44,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄,True,нет,4,Тбилиси,5 гр,0.095,57545,21217,1923,859,,,,,,,,,❄☃️☃️❄5g. HQ coco Best OFFER❄☃️☃️❄
45,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉,True,нет,5,Тбилиси,5 гр,0.0205,12393,4570,414,185,,,,,,,,,🎉🚲🚲🚲 5. Pacco Rabanne 300mdma ecstasy 🚲🚲🚲🎉
46,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,💘✨5g. MDMA ✨💘,True,нет,5,Тбилиси,5 гр,0.0541,32759,12078,1095,489,,,,,,,,,💘✨5g. MDMA ✨💘
47,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩,True,нет,5,Тбилиси,5 гр,0.0364,22040,8126,737,329,,,,,,,,,💩🍃5 New! Gorilla Glue Premium Hush 5g🍃💩
48,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️,True,нет,4,Тбилиси,5 гр,0.0199,12058,4446,403,180,,,,,,,,,🧚‍♂️🌈️🌈️🤩 5 LSD 200ug.🤩🌈️🌈️🧚‍♂️
49,29-02-2020 13:27:30,Tbilisi,03F3,geoshop,10 gr mdma Кристаллы очен силни импорт с европи,True,нет,1,Тбилиси,10 гр,0.0986,60292,22230,2015,900,,,,,,,,,10 gr mdma Kristally ochen silni import s evropi
50,29-02-2020 13:27:30,Tbilisi,JVZTQ,partyshop,10 gr гашиш VHQ gorilla glue hash тгк 28 %,True,нет,5,Тбилиси,10 гр,0.0767,46894,17290,1567,700,,,,,,,,,10 gr gashish VHQ gorilla glue hash tgk 28 %
51,29-02-2020 13:27:30,Tbilisi,BB6E,WEEDSH0P,"10 gr сжатая марихуана GORILLA GLUE шишки !! BUDS , btc sale 5%",True,нет,8,Тбилиси,10 гр,0.0437,26729,9855,893,399,,,,,,,,,"10 gr szhataja marihuana GORILLA GLUE shishki !! BUDS , btc sale 5%"
52,29-02-2020 13:27:30,Tbilisi,NVOG,ProperMgzn,10x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,10 гр,0.0387,23447,8645,784,350,,,,,,,,,10x Extasy Duracell 223mg MDMA.
53,29-02-2020 13:27:30,Tbilisi,SF03,CRAZYFROG,Afghan Mazar-i-Sharif Hash топ товар !!! 10 гр,True,нет,5,Тбилиси,10 гр,0.0876,53593,19760,1791,800,,,,,,,,,Afghan Mazar-i-Sharif Hash top tovar !!! 10 gr
54,29-02-2020 13:27:30,Tbilisi,1HAB,atpablo,Амфетамин [White] [Import] 10G,True,нет,1,Тбилиси,10 гр,0.2437,149055,54958,4982,2225,,,,,,,,,Amfetamin [White] [Import] 10G
55,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,☃️❄NEW 10g.COCAINE❄☃️,True,нет,10,Тбилиси,10 гр,0.1603,97070,35790,3244,1449,,,,,,,,,☃️❄NEW 10g.COCAINE❄☃️
56,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,🚲10. Pacco Rabanne 300mdma ecstasy 🚲,True,нет,10,Тбилиси,10 гр,0.0408,24720,9114,826,369,,,,,,,,,🚲10. Pacco Rabanne 300mdma ecstasy 🚲
57,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️,True,нет,4,Тбилиси,10 гр,0.0331,20030,7385,670,299,,,,,,,,,🧚‍♂️🌈️🤩 10 LSD 200ug.🤩🌈️🧚‍♂️
58,29-02-2020 13:27:30,Tbilisi,NVOG,ProperMgzn,20x Extasy Duracell 223mg MDMA.,True,нет,5,Тбилиси,20 гр,0.0774,46894,17290,1567,700,,,,,,,,,20x Extasy Duracell 223mg MDMA.
59,29-02-2020 13:27:30,Tbilisi,9VLN,AlienShop,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲,True,нет,9,Тбилиси,20 гр,0.0663,40128,14795,1341,599,,,,,,,,,🚲🚲 20. Pacco Rabanne 300mdma ecstasy 🚲🚲
60,29-02-2020 13:27:30,Tbilisi,ABOAB,ProGrow,25G -- HYBRID-> Скидка 5% за BTC,True,нет,2,Тбилиси,25 гр,0.0736,46894,17290,1567,700,,,,,,,,,25G -- HYBRID-> Skidka 5% za BTC
61,29-02-2020 13:27:30,Tbilisi,RGIUB,SaintJoint,50 gr 23% THC Amnesia Haze top quality,True,нет,1,Тбилиси,50 гр,0.1195,80389,29640,2687,1200,,,,,,,,,50 gr 23% THC Amnesia Haze top quality
62,29-02-2020 13:27:30,Tbilisi,ABOAB,ProGrow,50G -- HYBRID-> Скидка 5% за BTC,True,нет,1,Тбилиси,50 гр,0.105,66924,24675,2237,999,,,,,,,,,50G -- HYBRID-> Skidka 5% za BTC
63,29-02-2020 13:27:30,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 100шт. вес таблетки 450mg,True,нет,1,Тбилиси,100 гр,0.219,133982,49400,4478,2000,,,,,,,,,Extasy GUCCI 100sht. ves tabletki 450mg
64,29-02-2020 13:27:30,Tbilisi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,True,нет,2,Тбилиси,100 гр,0.2212,133982,49400,4478,2000,,,,,,,,,SUBOXIN - HQ - 100 G.
65,29-02-2020 13:27:30,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2738,167477,61750,5598,2500,,,,,,,,,Marihuana [Shishki] [Gali] 100G
66,29-02-2020 13:27:30,Tbilisi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,True,нет,1,Тбилиси,150 гр,0.1659,100486,37050,3359,1500,,,,,,,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
67,29-02-2020 13:27:30,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.5037,308158,113620,10300,4600,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
68,29-02-2020 13:27:30,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.8213,502432,185250,16793,7500,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
69,29-02-2020 13:27:30,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.9308,569423,209950,19032,8500,,,,,,,,,10000sht marki 25i-nbome. predoplata
70,29-02-2020 13:28:08,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.02,13398,4940,448,200,,,,,,,,,KURYER..500RUB.+BONUS
71,29-02-2020 13:28:08,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.02,13398,4940,448,200,,,,,,,,,Trebuetsja Kur'er
72,29-02-2020 13:28:08,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.022,13398,4940,448,200,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
73,29-02-2020 13:28:08,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0275,16748,6175,560,250,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
74,29-02-2020 13:28:08,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.666,1004864,370500,33587,15000,,,,,,,,,Vakansija optovogo kur'era na mef
75,29-02-2020 13:29:27,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,15,Батуми,0.27 гр,0.0299,18088,6669,605,270,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
76,29-02-2020 13:29:27,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0199,13398,4940,448,200,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
77,29-02-2020 13:29:27,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2212,133982,49400,4478,2000,,,,,,True,,,SUBOXIN - HQ - 100 G.
78,29-02-2020 13:29:27,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,3,Батуми,150 гр,0.1659,100486,37050,3359,1500,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
79,29-02-2020 13:29:27,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0111,6699,2470,224,100,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
80,29-02-2020 13:29:27,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.005,3350,1235,112,50,,,,,,True,,,kur'er v Batumi
81,29-02-2020 13:29:27,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.005,3350,1235,112,50,,,,,,True,,,Vakansija Kur'era v Batumi
82,29-02-2020 13:29:27,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0074,5000,2301,167,,,,,,,True,,,Vakansija Kur'era v Batumi
83,29-02-2020 13:29:27,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0249,16748,6175,560,250,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
84,29-02-2020 13:29:27,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0249,16748,6175,560,250,,,,,,True,,,Ischu kur'era v Gruzii!
85,29-02-2020 13:29:27,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6579,1004864,370500,33587,15000,,,,,,True,,,Vakansija optovogo kur'era na mef
86,29-02-2020 13:29:27,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0548,33495,12350,1120,500,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
87,29-02-2020 13:30:46,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,1,нет,Кутаиси,2 гр,0.0082,4957,1828,166,74,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
88,29-02-2020 13:30:46,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.012,7235,2668,242,108,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
89,29-02-2020 13:30:46,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0111,6699,2470,224,100,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
